date,state,vehicle_class,vehicle_category,vehicle_type,ev_sales_quantity
2023-01-06,Rajasthan,"MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,105
2023-01-06,Rajasthan,"OMNI BUS",Bus,Bus,0
2023-01-06,Rajasthan,"OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-06,Rajasthan,"PRIVATE SERVICE VEHICLE",Others,Others,0
2023-01-06,Rajasthan,"RECOVERY VEHICLE",Others,Others,0
2023-01-06,Rajasthan,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,74
2023-01-06,Rajasthan,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,91
2023-01-06,Rajasthan,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2023-01-06,Rajasthan,"VEHICLE FITTED WITH COMPRESSOR",Others,Others,0
2023-01-06,Rajasthan,"VEHICLE FITTED WITH GENERATOR",Others,Others,0
2023-01-06,Rajasthan,"VEHICLE FITTED WITH RIG",Others,Others,0
2023-01-06,Sikkim,BUS,Bus,Bus,0
2023-01-06,Sikkim,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-06,Sikkim,"EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-06,Sikkim,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-06,Sikkim,"GOODS CARRIER",Others,Others,0
2023-01-06,Sikkim,"LUXURY CAB",4-Wheelers,4W_Shared,0
2023-01-06,Sikkim,"MAXI CAB",Others,Others,0
2023-01-06,Sikkim,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2023-01-06,Sikkim,"MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-06,Sikkim,"MOTOR CAR",4-Wheelers,4W_Personal,0
2023-01-06,Sikkim,"MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2023-01-06,Sikkim,"MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,0
2023-01-06,Sikkim,"OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-06,"Tamil Nadu","ADAPTED VEHICLE",Others,Others,0
2023-01-06,"Tamil Nadu","AGRICULTURAL TRACTOR",Others,Others,0
2023-01-06,"Tamil Nadu",AMBULANCE,Others,Others,0
2023-01-06,"Tamil Nadu","ARTICULATED VEHICLE",Others,Others,0
2023-01-06,"Tamil Nadu",BUS,Bus,Bus,0
2023-01-06,"Tamil Nadu","CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,0
2023-01-06,"Tamil Nadu","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-06,"Tamil Nadu","CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-06,"Tamil Nadu","EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-06,"Tamil Nadu","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-06,"Tamil Nadu","E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,185
2023-01-06,"Tamil Nadu","FIRE TENDERS",Others,Others,0
2023-01-06,"Tamil Nadu","GOODS CARRIER",Others,Others,22
2023-01-06,"Tamil Nadu",HARVESTER,Others,Others,0
2023-01-06,"Tamil Nadu","MAXI CAB",Others,Others,0
2023-01-06,"Tamil Nadu",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4190
2023-01-06,"Tamil Nadu","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,1
2023-01-06,"Tamil Nadu","MOBILE CLINIC",Others,Others,0
2023-01-06,"Tamil Nadu",MOPED,2-Wheelers,2W_Personal,87
2023-01-06,"Tamil Nadu","MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-06,"Tamil Nadu","MOTOR CAR",4-Wheelers,4W_Personal,572
2023-01-06,"Tamil Nadu","MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,442
2023-01-06,"Tamil Nadu","OMNI BUS",Bus,Bus,0
2023-01-06,"Tamil Nadu","OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-06,"Tamil Nadu","PRIVATE SERVICE VEHICLE",Others,Others,0
2023-01-06,"Tamil Nadu","RECOVERY VEHICLE",Others,Others,0
2023-01-06,"Tamil Nadu","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,659
2023-01-06,"Tamil Nadu","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,5
2023-01-06,"Tamil Nadu","THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,3
2023-01-06,"Tamil Nadu","TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-06,"Tamil Nadu","VEHICLE FITTED WITH COMPRESSOR",Others,Others,0
2023-01-06,Tripura,AMBULANCE,Others,Others,0
2023-01-06,Tripura,BUS,Bus,Bus,0
2023-01-06,Tripura,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-06,Tripura,"CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-06,Tripura,"EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-06,Tripura,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,252
2023-01-06,Tripura,"GOODS CARRIER",Others,Others,0
2023-01-06,Tripura,"MAXI CAB",Others,Others,0
2023-01-06,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,7
2023-01-06,Tripura,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-06,Tripura,"MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-06,Tripura,"MOTOR CAR",4-Wheelers,4W_Personal,2
2023-01-06,Tripura,"MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,1
2023-01-06,Tripura,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,5
2023-01-06,Tripura,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,238
2023-01-06,Tripura,"TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-06,Uttarakhand,"ADAPTED VEHICLE",Others,Others,0
2023-01-06,Uttarakhand,"AGRICULTURAL TRACTOR",Others,Others,0
2023-01-06,Uttarakhand,AMBULANCE,Others,Others,0
2023-01-06,Uttarakhand,"ARTICULATED VEHICLE",Others,Others,0
2023-01-06,Uttarakhand,BUS,Bus,Bus,0
2023-01-06,Uttarakhand,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-06,Uttarakhand,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-06,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,943
2023-01-06,Uttarakhand,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,51
2023-01-06,Uttarakhand,"FORK LIFT",Others,Others,0
2023-01-06,Uttarakhand,"GOODS CARRIER",Others,Others,0
2023-01-06,Uttarakhand,HARVESTER,Others,Others,0
2023-01-06,Uttarakhand,HEARSES,Others,Others,0
2023-01-06,Uttarakhand,"MAXI CAB",Others,Others,0
2023-01-06,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,324
2023-01-06,Uttarakhand,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-06,Uttarakhand,MOPED,2-Wheelers,2W_Personal,0
2023-01-06,Uttarakhand,"MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-06,Uttarakhand,"MOTOR CAR",4-Wheelers,4W_Personal,42
2023-01-06,Uttarakhand,"MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2023-01-06,Uttarakhand,"OMNI BUS",Bus,Bus,0
2023-01-06,Uttarakhand,"OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-06,Uttarakhand,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,7
2023-01-06,Uttarakhand,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,110
2023-01-06,Uttarakhand,"TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-06,Uttarakhand,"TRAILER (COMMERCIAL)",Others,Others,0
2023-01-06,"Uttar Pradesh","ADAPTED VEHICLE",Others,Others,0
2023-01-06,"Uttar Pradesh","AGRICULTURAL TRACTOR",Others,Others,0
2023-01-06,"Uttar Pradesh",AMBULANCE,Others,Others,0
2023-01-06,"Uttar Pradesh","ARTICULATED VEHICLE",Others,Others,0
2023-01-06,"Uttar Pradesh",BUS,Bus,Bus,0
2023-01-06,"Uttar Pradesh","CAMPER VAN / TRAILER",Others,Others,0
2023-01-06,"Uttar Pradesh","CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,0
2023-01-06,"Uttar Pradesh","CASH VAN",Others,Others,0
2023-01-06,"Uttar Pradesh","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-06,"Uttar Pradesh","CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL)",Others,Others,0
2023-01-06,"Uttar Pradesh","CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-06,"Uttar Pradesh",DUMPER,Others,Others,0
2023-01-06,"Uttar Pradesh","EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-06,"Uttar Pradesh","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-06,"Uttar Pradesh",E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,16887
2023-01-06,"Uttar Pradesh","E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,1087
2023-01-06,"Uttar Pradesh","FIRE FIGHTING VEHICLE",Others,Others,0
2023-01-06,"Uttar Pradesh","FIRE TENDERS",Others,Others,0
2023-01-06,"Uttar Pradesh","FORK LIFT",Others,Others,0
2023-01-06,"Uttar Pradesh","GOODS CARRIER",Others,Others,16
2023-01-06,"Uttar Pradesh",HARVESTER,Others,Others,0
2023-01-06,"Uttar Pradesh",HEARSES,Others,Others,0
2023-01-06,"Uttar Pradesh","LUXURY CAB",4-Wheelers,4W_Shared,0
2023-01-06,"Uttar Pradesh","MAXI CAB",Others,Others,0
2023-01-06,"Uttar Pradesh",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1901
2023-01-06,"Uttar Pradesh","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-06,"Uttar Pradesh","MOBILE CLINIC",Others,Others,0
2023-01-06,"Uttar Pradesh","MOBILE WORKSHOP",Others,Others,0
2023-01-06,"Uttar Pradesh",MOPED,2-Wheelers,2W_Personal,4
2023-01-06,"Uttar Pradesh","MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-06,"Uttar Pradesh","MOTOR CAR",4-Wheelers,4W_Personal,393
2023-01-06,"Uttar Pradesh","MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,27
2023-01-06,"Uttar Pradesh","OMNI BUS",Bus,Bus,0
2023-01-06,"Uttar Pradesh","OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-06,"Uttar Pradesh","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,63
2023-01-06,"Uttar Pradesh","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,956
2023-01-06,"Uttar Pradesh","TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-06,"Uttar Pradesh","TRAILER (COMMERCIAL)",Others,Others,0
2023-01-06,"Uttar Pradesh","VEHICLE FITTED WITH GENERATOR",Others,Others,0
2023-01-06,"West Bengal","AGRICULTURAL TRACTOR",Others,Others,0
2023-01-06,"West Bengal",AMBULANCE,Others,Others,0
2023-01-06,"West Bengal","ARTICULATED VEHICLE",Others,Others,0
2023-01-06,"West Bengal","BREAKDOWN VAN",Others,Others,0
2023-01-06,"West Bengal",BUS,Bus,Bus,0
2023-01-06,"West Bengal","CAMPER VAN / TRAILER",Others,Others,0
2023-01-06,"West Bengal","CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,0
2023-01-06,"West Bengal","CASH VAN",Others,Others,0
2023-01-06,"West Bengal","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-06,"West Bengal","CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-06,"West Bengal",DUMPER,Others,Others,0
2023-01-06,"West Bengal","EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-06,"West Bengal","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-06,"West Bengal",E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,405
2023-01-06,"West Bengal","E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,12
2023-01-06,"West Bengal","EXCAVATOR (NT)",Others,Others,0
2023-01-06,"West Bengal","FORK LIFT",Others,Others,0
2023-01-06,"West Bengal","GOODS CARRIER",Others,Others,33
2023-01-06,"West Bengal",HEARSES,Others,Others,0
2023-01-06,"West Bengal","LUXURY CAB",4-Wheelers,4W_Shared,32
2023-01-06,"West Bengal","MAXI CAB",Others,Others,0
2023-01-06,"West Bengal",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,462
2023-01-06,"West Bengal","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-06,"West Bengal",MOPED,2-Wheelers,2W_Personal,0
2023-01-06,"West Bengal","MOTOR CAB",4-Wheelers,4W_Shared,23
2023-01-06,"West Bengal","MOTOR CAR",4-Wheelers,4W_Personal,192
2023-01-06,"West Bengal","MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,0
2023-01-06,"West Bengal","OMNI BUS",Bus,Bus,0
2023-01-06,"West Bengal","OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-06,"West Bengal","PRIVATE SERVICE VEHICLE",Others,Others,0
2023-01-06,"West Bengal","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,55
2023-01-06,"West Bengal","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,113
2023-01-06,"West Bengal","TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-06,"West Bengal","TRAILER (COMMERCIAL)",Others,Others,0
2023-01-06,"West Bengal","VEHICLE FITTED WITH COMPRESSOR",Others,Others,0
2014-01-07,"Andhra Pradesh","ADAPTED VEHICLE",Others,Others,0
2014-01-07,"Andhra Pradesh","AGRICULTURAL TRACTOR",Others,Others,0
2014-01-07,"Andhra Pradesh",AMBULANCE,Others,Others,0
2014-01-07,"Andhra Pradesh","ARTICULATED VEHICLE",Others,Others,0
2014-01-07,"Andhra Pradesh",BUS,Bus,Bus,0
2014-01-07,"Andhra Pradesh","CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,0
2014-01-07,"Andhra Pradesh","CRANE MOUNTED VEHICLE",Others,Others,0
2014-01-07,"Andhra Pradesh","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2014-01-07,"Andhra Pradesh","EXCAVATOR (COMMERCIAL)",Others,Others,0
2014-01-07,"Andhra Pradesh","FORK LIFT",Others,Others,0
2014-01-07,"Andhra Pradesh","GOODS CARRIER",Others,Others,0
2014-01-07,"Andhra Pradesh",HARVESTER,Others,Others,0
2014-01-07,"Andhra Pradesh",HEARSES,Others,Others,0
2014-01-07,"Andhra Pradesh","MAXI CAB",Others,Others,0
2014-01-07,"Andhra Pradesh",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2014-01-07,"Andhra Pradesh","MOBILE CANTEEN",Others,Others,0
2014-01-07,"Andhra Pradesh","MOTOR CAB",4-Wheelers,4W_Shared,0
2014-01-07,"Andhra Pradesh","MOTOR CAR",4-Wheelers,4W_Personal,0
2014-01-07,"Andhra Pradesh","OMNI BUS",Bus,Bus,0
2014-01-07,"Andhra Pradesh","PRIVATE SERVICE VEHICLE",Others,Others,0
2014-01-07,"Andhra Pradesh","ROAD ROLLER",Others,Others,0
2014-01-07,"Andhra Pradesh","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2014-01-07,"Andhra Pradesh","TRACTOR (COMMERCIAL)",Others,Others,0
2014-01-07,"Andhra Pradesh","TRAILER (AGRICULTURAL)",Others,Others,0
2014-01-07,"Andhra Pradesh","TRAILER (COMMERCIAL)",Others,Others,0
2014-01-07,"Andhra Pradesh","VEHICLE FITTED WITH RIG",Others,Others,0
2014-01-07,"Arunachal Pradesh","AGRICULTURAL TRACTOR",Others,Others,0
2014-01-07,"Arunachal Pradesh",AMBULANCE,Others,Others,0
2014-01-07,"Arunachal Pradesh",BUS,Bus,Bus,0
2014-01-07,"Arunachal Pradesh",DUMPER,Others,Others,0
2014-01-07,"Arunachal Pradesh","EXCAVATOR (COMMERCIAL)",Others,Others,0
2014-01-07,"Arunachal Pradesh","EXCAVATOR (NT)",Others,Others,0
2014-01-07,"Arunachal Pradesh","GOODS CARRIER",Others,Others,0
2014-01-07,"Arunachal Pradesh","MAXI CAB",Others,Others,0
2014-01-07,"Arunachal Pradesh",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014-01-07,"Arunachal Pradesh",MOPED,2-Wheelers,2W_Personal,0
2014-01-07,"Arunachal Pradesh","MOTOR CAB",4-Wheelers,4W_Shared,0
2014-01-07,"Arunachal Pradesh","MOTOR CAR",4-Wheelers,4W_Personal,0
2014-01-07,"Arunachal Pradesh","PRIVATE SERVICE VEHICLE",Others,Others,0
2014-01-07,"Arunachal Pradesh","RECOVERY VEHICLE",Others,Others,0
2014-01-07,"Arunachal Pradesh","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2014-01-07,"Arunachal Pradesh","THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,0
2014-01-07,"Arunachal Pradesh","TRACTOR (COMMERCIAL)",Others,Others,0
2014-01-07,"Arunachal Pradesh","TRAILER (COMMERCIAL)",Others,Others,0
2014-01-07,"Arunachal Pradesh","TRAILER FOR PERSONAL USE",Others,Others,0
2014-01-07,Assam,"AGRICULTURAL TRACTOR",Others,Others,0
2014-01-07,Assam,AMBULANCE,Others,Others,0
2014-01-07,Assam,"ARTICULATED VEHICLE",Others,Others,0
2014-01-07,Assam,BUS,Bus,Bus,0
2014-01-07,Assam,"CASH VAN",Others,Others,0
2014-01-07,Assam,"CRANE MOUNTED VEHICLE",Others,Others,0
2014-01-07,Assam,DUMPER,Others,Others,0
2014-01-07,Assam,"EXCAVATOR (COMMERCIAL)",Others,Others,0
2014-01-07,Assam,"EXCAVATOR (NT)",Others,Others,0
2014-01-07,Assam,"FIRE FIGHTING VEHICLE",Others,Others,0
2014-01-07,Assam,"GOODS CARRIER",Others,Others,0
2014-01-07,Assam,"MAXI CAB",Others,Others,0
2014-01-07,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014-01-07,Assam,MOPED,2-Wheelers,2W_Personal,0
2014-01-07,Assam,"MOTOR CAB",4-Wheelers,4W_Shared,0
2014-01-07,Assam,"MOTOR CAR",4-Wheelers,4W_Personal,0
2014-01-07,Assam,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2014-01-07,Assam,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2014-01-07,Assam,"THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,0
2014-01-07,Assam,"TRACTOR (COMMERCIAL)",Others,Others,0
2014-01-07,Assam,"TRAILER (AGRICULTURAL)",Others,Others,0
2014-01-07,Assam,"TRAILER (COMMERCIAL)",Others,Others,0
2014-01-07,Assam,"VEHICLE FITTED WITH GENERATOR",Others,Others,0
2014-01-07,"Andaman & Nicobar Island",BUS,Bus,Bus,0
2014-01-07,"Andaman & Nicobar Island","GOODS CARRIER",Others,Others,0
2014-01-07,"Andaman & Nicobar Island","MAXI CAB",Others,Others,0
2014-01-07,"Andaman & Nicobar Island",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014-01-07,"Andaman & Nicobar Island",MOPED,2-Wheelers,2W_Personal,0
2014-01-07,"Andaman & Nicobar Island","MOTOR CAB",4-Wheelers,4W_Shared,0
2014-01-07,"Andaman & Nicobar Island","MOTOR CAR",4-Wheelers,4W_Personal,0
2014-01-07,"Andaman & Nicobar Island","PRIVATE SERVICE VEHICLE",Others,Others,0
2014-01-07,"Andaman & Nicobar Island","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2014-01-07,Bihar,"AGRICULTURAL TRACTOR",Others,Others,0
2014-01-07,Bihar,AMBULANCE,Others,Others,0
2014-01-07,Bihar,"ARTICULATED VEHICLE",Others,Others,0
2014-01-07,Bihar,BUS,Bus,Bus,0
2014-01-07,Bihar,"GOODS CARRIER",Others,Others,0
2014-01-07,Bihar,"MAXI CAB",Others,Others,0
2014-01-07,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014-01-07,Bihar,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2014-01-07,Bihar,MOPED,2-Wheelers,2W_Personal,0
2014-01-07,Bihar,"MOTOR CAB",4-Wheelers,4W_Shared,0
2014-01-07,Bihar,"MOTOR CAR",4-Wheelers,4W_Personal,0
2014-01-07,Bihar,"MOTOR CYCLE/SCOOTER-SIDECAR(T)",Others,Others,0
2014-01-07,Bihar,"OMNI BUS",Bus,Bus,0
2014-01-07,Bihar,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2014-01-07,Bihar,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2014-01-07,Bihar,"TRACTOR (COMMERCIAL)",Others,Others,0
2014-01-07,Bihar,"TRAILER (AGRICULTURAL)",Others,Others,0
2014-01-07,Bihar,"TRAILER (COMMERCIAL)",Others,Others,0
2014-01-07,Chhattisgarh,"ADAPTED VEHICLE",Others,Others,0
2014-01-07,Chhattisgarh,"AGRICULTURAL TRACTOR",Others,Others,0
2014-01-07,Chhattisgarh,AMBULANCE,Others,Others,0
2014-01-07,Chhattisgarh,"ARTICULATED VEHICLE",Others,Others,0
2014-01-07,Chhattisgarh,BUS,Bus,Bus,0
2014-01-07,Chhattisgarh,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2014-01-07,Chhattisgarh,"CRANE MOUNTED VEHICLE",Others,Others,0
2014-01-07,Chhattisgarh,"EARTH MOVING EQUIPMENT",Others,Others,0
2014-01-07,Chhattisgarh,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2014-01-07,Chhattisgarh,"EXCAVATOR (COMMERCIAL)",Others,Others,0
2014-01-07,Chhattisgarh,"EXCAVATOR (NT)",Others,Others,0
2014-01-07,Chhattisgarh,"FIRE FIGHTING VEHICLE",Others,Others,0
2014-01-07,Chhattisgarh,"GOODS CARRIER",Others,Others,0
2014-01-07,Chhattisgarh,HARVESTER,Others,Others,0
2014-01-07,Chhattisgarh,"MAXI CAB",Others,Others,0
2014-01-07,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,13
2014-01-07,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,0
2014-01-07,Chhattisgarh,"MOTOR CAB",4-Wheelers,4W_Shared,0
2014-01-07,Chhattisgarh,"MOTOR CAR",4-Wheelers,4W_Personal,0
2014-01-07,Chhattisgarh,"MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,0
2014-01-07,Chhattisgarh,"OMNI BUS (PRIVATE USE)",Bus,Bus,0
2014-01-07,Chhattisgarh,"PRIVATE SERVICE VEHICLE",Others,Others,0
2014-01-07,Chhattisgarh,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2014-01-07,Chhattisgarh,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2014-01-07,Chhattisgarh,"TOWER WAGON",Others,Others,0
2014-01-07,Chhattisgarh,"TRACTOR (COMMERCIAL)",Others,Others,0
2014-01-07,Chhattisgarh,"TRAILER (AGRICULTURAL)",Others,Others,0
2014-01-07,Chhattisgarh,"TRAILER (COMMERCIAL)",Others,Others,0
2014-01-07,Chhattisgarh,"VEHICLE FITTED WITH RIG",Others,Others,0
2014-01-07,Chandigarh,"ADAPTED VEHICLE",Others,Others,0
2014-01-07,Chandigarh,"AGRICULTURAL TRACTOR",Others,Others,0
2014-01-07,Chandigarh,AMBULANCE,Others,Others,0
2014-01-07,Chandigarh,BUS,Bus,Bus,0
2014-01-07,Chandigarh,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2014-01-07,Chandigarh,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2014-01-07,Chandigarh,"GOODS CARRIER",Others,Others,0
2014-01-07,Chandigarh,"MAXI CAB",Others,Others,0
2014-01-07,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014-01-07,Chandigarh,MOPED,2-Wheelers,2W_Personal,0
2014-01-07,Chandigarh,"MOTOR CAB",4-Wheelers,4W_Shared,0
2014-01-07,Chandigarh,"MOTOR CAR",4-Wheelers,4W_Personal,0
2014-01-07,Chandigarh,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2014-01-07,"DNH and DD","AGRICULTURAL TRACTOR",Others,Others,0
2014-01-07,"DNH and DD",AMBULANCE,Others,Others,0
2014-01-07,"DNH and DD","ARTICULATED VEHICLE",Others,Others,0
2014-01-07,"DNH and DD",BUS,Bus,Bus,0
2014-01-07,"DNH and DD","CRANE MOUNTED VEHICLE",Others,Others,0
2014-01-07,"DNH and DD","FORK LIFT",Others,Others,0
2014-01-07,"DNH and DD","GOODS CARRIER",Others,Others,0
2014-01-07,"DNH and DD",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014-01-07,"DNH and DD",MOPED,2-Wheelers,2W_Personal,0
2014-01-07,"DNH and DD","MOTOR CAR",4-Wheelers,4W_Personal,0
2014-01-07,"DNH and DD","OMNI BUS",Bus,Bus,0
2014-01-07,"DNH and DD","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2014-01-07,"DNH and DD","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2014-01-07,"DNH and DD","THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,0
2014-01-07,Delhi,"ADAPTED VEHICLE",Others,Others,0
2014-01-07,Delhi,"AGRICULTURAL TRACTOR",Others,Others,0
2014-01-07,Delhi,AMBULANCE,Others,Others,0
2014-01-07,Delhi,BUS,Bus,Bus,0
2014-01-07,Delhi,"CRANE MOUNTED VEHICLE",Others,Others,0
2014-01-07,Delhi,"GOODS CARRIER",Others,Others,0
2014-01-07,Delhi,"LIBRARY VAN",Others,Others,0
2014-01-07,Delhi,"LUXURY CAB",4-Wheelers,4W_Shared,0
2014-01-07,Delhi,"MAXI CAB",Others,Others,0
2014-01-07,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2014-01-07,Delhi,MOPED,2-Wheelers,2W_Personal,0
2014-01-07,Delhi,"MOTOR CAB",4-Wheelers,4W_Shared,0
2014-01-07,Delhi,"MOTOR CAR",4-Wheelers,4W_Personal,1
2014-01-07,Delhi,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2014-01-07,Delhi,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2014-01-07,Goa,"ADAPTED VEHICLE",Others,Others,0
2014-01-07,Goa,"AGRICULTURAL TRACTOR",Others,Others,0
2014-01-07,Goa,AMBULANCE,Others,Others,0
2014-01-07,Goa,BUS,Bus,Bus,0
2014-01-07,Goa,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2014-01-07,Goa,"CRANE MOUNTED VEHICLE",Others,Others,0
2014-01-07,Goa,"EARTH MOVING EQUIPMENT",Others,Others,0
